Customer_ID,Cluster,Segment
4983-CLMLV,1,Loyal Premium Customers
4986-MXSFP,2,New Budget Customers
4987-GQWPO,2,New Budget Customers
4988-IQIGL,3,Established Standard Customers
4989-LIXVT,1,Loyal Premium Customers
4990-ALDGW,0,Loyal Budget Customers
4992-LTJNE,0,Loyal Budget Customers
4993-JCRGJ,3,Established Standard Customers
4994-OBRSZ,3,Established Standard Customers
4998-IKFSE,3,Established Standard Customers
4999-IEZLT,0,Loyal Budget Customers
5002-GCQFH,1,Loyal Premium Customers
5003-OKNNK,2,New Budget Customers
5003-XZWWO,0,Loyal Budget Customers
5006-MXVRN,0,Loyal Budget Customers
5010-IPEAQ,1,Loyal Premium Customers
5012-YSPJJ,3,Established Standard Customers
5013-SBUIH,1,Loyal Premium Customers
5014-GSOUQ,2,New Budget Customers
5014-WUQMG,1,Loyal Premium Customers
5016-ETTFF,2,New Budget Customers
5016-IBERQ,3,Established Standard Customers
5016-LIPDW,0,Loyal Budget Customers
5018-GWURO,1,Loyal Premium Customers
5018-HEKFO,2,New Budget Customers
5018-LXQQG,3,Established Standard Customers
5019-GQVCR,3,Established Standard Customers
5020-ZSTTY,1,Loyal Premium Customers
5022-JNQEQ,3,Established Standard Customers
5022-KVDQT,3,Established Standard Customers
5025-GOOKI,2,New Budget Customers
5027-QPKTE,3,Established Standard Customers
5027-XWQHA,2,New Budget Customers
5027-YOCXN,1,Loyal Premium Customers
5028-GZLDO,2,New Budget Customers
5028-HTLJB,2,New Budget Customers
5032-MIYKT,3,Established Standard Customers
5032-USPKF,1,Loyal Premium Customers
5035-BVCXS,3,Established Standard Customers
5035-PGZXH,1,Loyal Premium Customers
5038-ETMLM,1,Loyal Premium Customers
5039-LZRQT,2,New Budget Customers
5043-TRZWM,3,Established Standard Customers
5044-LRQAQ,3,Established Standard Customers
5044-XDPYX,0,Loyal Budget Customers
5046-NUHWD,3,Established Standard Customers
5047-LHVLY,2,New Budget Customers
5049-GLYVG,2,New Budget Customers
5049-MUBWG,3,Established Standard Customers
5052-PNLOS,3,Established Standard Customers
5054-IEXZT,3,Established Standard Customers
5055-BRMNE,1,Loyal Premium Customers
5055-MGMGF,1,Loyal Premium Customers
5056-FIMPT,1,Loyal Premium Customers
5057-LCOUI,3,Established Standard Customers
5057-RKGLH,2,New Budget Customers
5060-TQUQN,3,Established Standard Customers
5061-PBXFW,3,Established Standard Customers
5062-CJJKH,3,Established Standard Customers
5063-IUOKK,2,New Budget Customers
5066-GFJMM,2,New Budget Customers
5067-DGXLL,2,New Budget Customers
5067-WJEUN,0,Loyal Budget Customers
5067-XJQFU,1,Loyal Premium Customers
5071-FBJFS,3,Established Standard Customers
5073-RZGBK,1,Loyal Premium Customers
5073-WXOYN,1,Loyal Premium Customers
5074-FBGHB,1,Loyal Premium Customers
5075-JSDKI,0,Loyal Budget Customers
5076-YVXCM,1,Loyal Premium Customers
5077-DXTCG,2,New Budget Customers
5081-NWSUP,3,Established Standard Customers
5084-OOVCJ,3,Established Standard Customers
5087-SUURX,2,New Budget Customers
5088-QZLRL,2,New Budget Customers
5089-IFSDP,1,Loyal Premium Customers
5090-EMGTC,1,Loyal Premium Customers
5091-HFAZW,3,Established Standard Customers
5092-STPKP,3,Established Standard Customers
5093-FEGLU,0,Loyal Budget Customers
5095-AESKG,3,Established Standard Customers
5095-ETBRJ,1,Loyal Premium Customers
5099-BAILX,1,Loyal Premium Customers
5103-MHMHY,2,New Budget Customers
5108-ADXWO,3,Established Standard Customers
5110-CHOPY,1,Loyal Premium Customers
5115-GZDEL,1,Loyal Premium Customers
5115-SQAAU,0,Loyal Budget Customers
5117-IFGPS,3,Established Standard Customers
5117-ZSMHQ,1,Loyal Premium Customers
5118-MUEYH,1,Loyal Premium Customers
5119-KEPFY,1,Loyal Premium Customers
5119-NZPTV,3,Established Standard Customers
5120-ZBLAI,1,Loyal Premium Customers
5122-CYFXA,3,Established Standard Customers
5124-EOGYE,2,New Budget Customers
5125-CNDSP,0,Loyal Budget Customers
5126-RCXYW,0,Loyal Budget Customers
5127-BZENZ,1,Loyal Premium Customers
5129-HHMZC,1,Loyal Premium Customers
5129-JLPIS,1,Loyal Premium Customers
5130-IEKQT,3,Established Standard Customers
5130-YPIRV,1,Loyal Premium Customers
5131-PONJI,1,Loyal Premium Customers
5133-POWUA,2,New Budget Customers
5133-VRSAB,2,New Budget Customers
5134-IKDAY,3,Established Standard Customers
5135-GRQJV,1,Loyal Premium Customers
5135-RDDQL,0,Loyal Budget Customers
5136-GFPMB,1,Loyal Premium Customers
5136-KCKGI,1,Loyal Premium Customers
5136-RGMZO,3,Established Standard Customers
5138-WVKYJ,3,Established Standard Customers
5140-FOMCQ,1,Loyal Premium Customers
5141-ZUVBH,3,Established Standard Customers
5143-EGQFK,2,New Budget Customers
5143-WMWOG,2,New Budget Customers
5144-PQCDZ,2,New Budget Customers
5144-TVGLP,3,Established Standard Customers
5146-CBVOE,3,Established Standard Customers
5146-YYFRZ,0,Loyal Budget Customers
5148-HKFIR,2,New Budget Customers
5148-ORICT,1,Loyal Premium Customers
5149-CUZUJ,3,Established Standard Customers
5149-QYTTU,1,Loyal Premium Customers
5149-TGWDZ,1,Loyal Premium Customers
5150-ITWWB,3,Established Standard Customers
5150-LJNSR,3,Established Standard Customers
5151-HQRDG,3,Established Standard Customers
5153-LXKDT,1,Loyal Premium Customers
5153-RTHKF,3,Established Standard Customers
5154-VEKBL,3,Established Standard Customers
5155-AZQPB,2,New Budget Customers
5156-UMKOW,2,New Budget Customers
5158-RIVOP,2,New Budget Customers
5159-YFPKQ,3,Established Standard Customers
5160-UXJED,2,New Budget Customers
5161-UBZXI,1,Loyal Premium Customers
5161-XEUVX,1,Loyal Premium Customers
5167-GBFRE,2,New Budget Customers
5167-ZFFMM,3,Established Standard Customers
5168-MQQCA,1,Loyal Premium Customers
5168-MSWXT,3,Established Standard Customers
5170-PTRKA,0,Loyal Budget Customers
5171-EPLKN,2,New Budget Customers
5172-MIGPM,3,Established Standard Customers
5172-RKOCB,1,Loyal Premium Customers
5173-WXOQV,3,Established Standard Customers
5173-ZXXXL,2,New Budget Customers
5174-ITUMV,1,Loyal Premium Customers
5174-RNGBH,3,Established Standard Customers
5175-AOBHI,2,New Budget Customers
5175-WLYXL,3,Established Standard Customers
5176-LDKUH,3,Established Standard Customers
5176-LMJXE,0,Loyal Budget Customers
5176-OLSKT,1,Loyal Premium Customers
5177-RVZNU,0,Loyal Budget Customers
5178-LMXOP,3,Established Standard Customers
5180-UCIIQ,2,New Budget Customers
5181-OABFK,1,Loyal Premium Customers
5183-KLYEM,1,Loyal Premium Customers
5183-SNMJQ,3,Established Standard Customers
5186-EJEGL,3,Established Standard Customers
5186-PEIZU,0,Loyal Budget Customers
5186-SAMNZ,3,Established Standard Customers
5188-HGMLP,0,Loyal Budget Customers
5192-EBGOV,3,Established Standard Customers
5193-QLVZB,1,Loyal Premium Customers
5195-KPUNQ,1,Loyal Premium Customers
5196-SGOAK,3,Established Standard Customers
5196-WPYOW,1,Loyal Premium Customers
5197-LQXXH,1,Loyal Premium Customers
5197-PYEPU,1,Loyal Premium Customers
5197-YPYBZ,2,New Budget Customers
5198-EFNBM,1,Loyal Premium Customers
5198-HQAEN,3,Established Standard Customers
5199-FPUSP,0,Loyal Budget Customers
5201-CBWYG,0,Loyal Budget Customers
5201-FRKKS,3,Established Standard Customers
5201-USSQZ,3,Established Standard Customers
5202-IVJNU,0,Loyal Budget Customers
5203-XEHAX,3,Established Standard Customers
5204-HMGYF,1,Loyal Premium Customers
5204-QZXPU,2,New Budget Customers
5206-HPJKM,3,Established Standard Customers
5206-XZZQI,1,Loyal Premium Customers
5207-PLSTK,3,Established Standard Customers
5208-FVQKB,1,Loyal Premium Customers
5208-HFSBT,3,Established Standard Customers
5213-TWWJU,3,Established Standard Customers
5214-CHIWJ,2,New Budget Customers
5214-NLTIT,1,Loyal Premium Customers
5215-LNLDJ,2,New Budget Customers
5216-WASFJ,3,Established Standard Customers
5219-YIPTK,1,Loyal Premium Customers
5220-AGAAX,0,Loyal Budget Customers
5222-IMUKT,3,Established Standard Customers
5222-JCXZT,2,New Budget Customers
5223-UZAVK,1,Loyal Premium Customers
5226-NOZFC,3,Established Standard Customers
5227-JSCFE,1,Loyal Premium Customers
5228-EXCET,3,Established Standard Customers
5229-DTFYB,1,Loyal Premium Customers
5229-PRWKT,3,Established Standard Customers
5231-FIQPA,0,Loyal Budget Customers
5232-NXPAY,1,Loyal Premium Customers
5233-AOZUF,3,Established Standard Customers
5233-GEEAX,2,New Budget Customers
5236-PERKL,1,Loyal Premium Customers
5236-XMZJY,1,Loyal Premium Customers
5240-CAOYT,1,Loyal Premium Customers
5240-IJOQT,3,Established Standard Customers
5242-UOWHD,0,Loyal Budget Customers
5243-SAOTC,1,Loyal Premium Customers
5244-IRFIH,3,Established Standard Customers
5245-VDBUR,0,Loyal Budget Customers
5248-KWLAR,1,Loyal Premium Customers
5248-RPYWW,1,Loyal Premium Customers
5248-YGIJN,1,Loyal Premium Customers
5249-QYHEX,0,Loyal Budget Customers
5256-SKJGO,1,Loyal Premium Customers
5260-UMPWX,2,New Budget Customers
5261-QSHQM,2,New Budget Customers
5266-PFRQK,0,Loyal Budget Customers
5268-DSMNQ,1,Loyal Premium Customers
5269-NRGDP,1,Loyal Premium Customers
5271-DBYSJ,3,Established Standard Customers
5271-YNWVR,1,Loyal Premium Customers
5274-XHAKY,1,Loyal Premium Customers
5275-PMFUT,1,Loyal Premium Customers
5275-SQEIZ,3,Established Standard Customers
5276-KQWHG,3,Established Standard Customers
5277-ZLOOR,3,Established Standard Customers
5278-PNYOX,1,Loyal Premium Customers
5281-BUZGT,3,Established Standard Customers
5285-MVEHD,1,Loyal Premium Customers
5286-YHCVC,1,Loyal Premium Customers
5287-QWLKY,1,Loyal Premium Customers
5288-AHOUP,3,Established Standard Customers
5293-WXJAK,3,Established Standard Customers
5294-CDGWY,1,Loyal Premium Customers
5294-DMSFH,3,Established Standard Customers
5294-IMHHT,1,Loyal Premium Customers
5295-PCJOO,2,New Budget Customers
5296-BFCYD,0,Loyal Budget Customers
5296-PSYVW,0,Loyal Budget Customers
5297-MDOIR,1,Loyal Premium Customers
5298-GSTLM,1,Loyal Premium Customers
5299-RULOA,3,Established Standard Customers
5299-SJCZT,3,Established Standard Customers
5301-GAUUY,3,Established Standard Customers
5302-BDJNT,1,Loyal Premium Customers
5304-EFJLP,1,Loyal Premium Customers
5306-BVTKJ,1,Loyal Premium Customers
5307-DZCVC,3,Established Standard Customers
5307-UVGNB,1,Loyal Premium Customers
5309-TAIKL,3,Established Standard Customers
5310-NOOVA,0,Loyal Budget Customers
5311-IHLEI,3,Established Standard Customers
5312-IRCFR,1,Loyal Premium Customers
5312-TSZVC,2,New Budget Customers
5312-UXESG,1,Loyal Premium Customers
5313-FPXWG,0,Loyal Budget Customers
5315-CKEQK,2,New Budget Customers
5317-FLPJF,1,Loyal Premium Customers
5318-IXUZF,3,Established Standard Customers
5318-YKDPV,1,Loyal Premium Customers
5320-BRKGK,1,Loyal Premium Customers
5321-NTRKC,1,Loyal Premium Customers
5322-TEUJK,1,Loyal Premium Customers
5322-ZSMZY,2,New Budget Customers
5324-KTGCG,0,Loyal Budget Customers
5325-UWTWJ,3,Established Standard Customers
5327-CNLUQ,1,Loyal Premium Customers
5327-XOKKY,1,Loyal Premium Customers
5329-KRDTM,1,Loyal Premium Customers
5331-RGMTT,1,Loyal Premium Customers
5334-AFQJB,0,Loyal Budget Customers
5334-JLAXU,1,Loyal Premium Customers
5336-UFNZP,1,Loyal Premium Customers
5337-IIWKZ,3,Established Standard Customers
5338-YHWYT,3,Established Standard Customers
5339-PXDVH,3,Established Standard Customers
5339-TJFEK,1,Loyal Premium Customers
5343-SGUBI,1,Loyal Premium Customers
5345-BMKWB,2,New Budget Customers
5346-BZCHP,0,Loyal Budget Customers
5348-CAGXB,3,Established Standard Customers
5349-AZPEW,2,New Budget Customers
5349-IECLD,3,Established Standard Customers
5351-QESIO,2,New Budget Customers
5353-WILCI,3,Established Standard Customers
5356-CSVSQ,3,Established Standard Customers
5356-KZCKT,0,Loyal Budget Customers
5356-RHIPP,2,New Budget Customers
5357-TZHPP,3,Established Standard Customers
5360-LJCNJ,1,Loyal Premium Customers
5360-XGYAZ,1,Loyal Premium Customers
5364-EVNIB,3,Established Standard Customers
5364-XYIRR,1,Loyal Premium Customers
5365-LLFYV,2,New Budget Customers
5366-IJEQJ,3,Established Standard Customers
5366-OBVMR,3,Established Standard Customers
5370-IIVVL,1,Loyal Premium Customers
5371-VYLSX,1,Loyal Premium Customers
5372-FBKBN,2,New Budget Customers
5373-SFODM,3,Established Standard Customers
5375-XLDOF,1,Loyal Premium Customers
5376-DEQCP,3,Established Standard Customers
5376-PCKNB,1,Loyal Premium Customers
5377-NDTOU,1,Loyal Premium Customers
5378-IKEEG,2,New Budget Customers
5380-AFSSK,3,Established Standard Customers
5380-WJKOV,1,Loyal Premium Customers
5380-XPJNZ,0,Loyal Budget Customers
5382-SOYZL,3,Established Standard Customers
5382-TEMLV,0,Loyal Budget Customers
5383-MMTWC,3,Established Standard Customers
5384-ZTTWP,2,New Budget Customers
5385-SUIRI,1,Loyal Premium Customers
5386-THSLQ,0,Loyal Budget Customers
5387-ASZNZ,0,Loyal Budget Customers
5389-FFVKB,3,Established Standard Customers
5392-AKEMH,2,New Budget Customers
5393-HJZSM,1,Loyal Premium Customers
5393-RXQSZ,3,Established Standard Customers
5394-MEITZ,1,Loyal Premium Customers
5394-SVGJV,1,Loyal Premium Customers
5396-IZEPB,2,New Budget Customers
5397-NSKQG,1,Loyal Premium Customers
5397-TUPSH,0,Loyal Budget Customers
5399-ZIMKF,3,Established Standard Customers
5402-HTOTQ,3,Established Standard Customers
5404-GGUKR,3,Established Standard Customers
5405-ZMYXQ,3,Established Standard Customers
5406-KGRMX,0,Loyal Budget Customers
5414-OFQCB,1,Loyal Premium Customers
5419-CONWX,3,Established Standard Customers
5419-JKZNQ,3,Established Standard Customers
5419-JPRRN,3,Established Standard Customers
5419-KLXBN,3,Established Standard Customers
5423-BHIXO,3,Established Standard Customers
5424-RLQLC,3,Established Standard Customers
5429-LWCMV,3,Established Standard Customers
5433-KYGHE,3,Established Standard Customers
5438-QMDDL,3,Established Standard Customers
5439-WIKXB,1,Loyal Premium Customers
5440-FLBQG,1,Loyal Premium Customers
5440-VHLUL,1,Loyal Premium Customers
5442-BHQNG,3,Established Standard Customers
5442-BXVND,0,Loyal Budget Customers
5442-PPTJY,2,New Budget Customers
5442-UTCVD,3,Established Standard Customers
5442-XSDCW,3,Established Standard Customers
5443-SCMKX,1,Loyal Premium Customers
5445-GLVOT,3,Established Standard Customers
5445-PZWGX,1,Loyal Premium Customers
5445-UTODQ,3,Established Standard Customers
5446-DKWYW,1,Loyal Premium Customers
5447-VYTKW,3,Established Standard Customers
5447-WZAFP,1,Loyal Premium Customers
5448-VWNAM,3,Established Standard Customers
5449-FIBXJ,3,Established Standard Customers
5451-MHQOF,0,Loyal Budget Customers
5451-YHYPW,1,Loyal Premium Customers
5453-AXEPF,3,Established Standard Customers
5453-YBTWV,1,Loyal Premium Customers
5456-ITGIC,1,Loyal Premium Customers
5457-COLHT,1,Loyal Premium Customers
5458-CQJTA,1,Loyal Premium Customers
5461-QKNTN,1,Loyal Premium Customers
5465-BUBFA,0,Loyal Budget Customers
5468-BPMMO,0,Loyal Budget Customers
5469-CTCWN,1,Loyal Premium Customers
5469-NUJUR,2,New Budget Customers
5472-CVMDX,0,Loyal Budget Customers
5473-KHBPS,1,Loyal Premium Customers
5474-LAMUQ,2,New Budget Customers
5478-JJVZK,3,Established Standard Customers
5480-HPRRX,2,New Budget Customers
5480-TBGPH,1,Loyal Premium Customers
5480-XTFFL,2,New Budget Customers
5481-NTDOH,1,Loyal Premium Customers
5482-NUPNA,3,Established Standard Customers
5482-PLVPE,2,New Budget Customers
5482-VXSXJ,3,Established Standard Customers
5485-ITNPC,1,Loyal Premium Customers
5485-WUYWF,3,Established Standard Customers
5493-SDRDQ,3,Established Standard Customers
5494-HECPR,3,Established Standard Customers
5494-WOZRZ,1,Loyal Premium Customers
5495-GPSRW,2,New Budget Customers
5498-IBWPI,0,Loyal Budget Customers
5498-TXHLF,3,Established Standard Customers
5499-ECUTN,1,Loyal Premium Customers
5501-TVMGM,3,Established Standard Customers
5502-RLUYV,1,Loyal Premium Customers
5504-WSIUR,1,Loyal Premium Customers
5505-OVWQW,2,New Budget Customers
5510-BOIUJ,2,New Budget Customers
5512-IDZEI,0,Loyal Budget Customers
5514-YQENT,1,Loyal Premium Customers
5515-AKOAJ,1,Loyal Premium Customers
5515-IDEJJ,2,New Budget Customers
5515-RUGKN,3,Established Standard Customers
5519-NPHVG,3,Established Standard Customers
5519-TEEUH,0,Loyal Budget Customers
5519-YLDGW,3,Established Standard Customers
5520-FVEWJ,3,Established Standard Customers
5522-JBWMO,2,New Budget Customers
5522-NYKPB,3,Established Standard Customers
5524-KHNJP,1,Loyal Premium Customers
5527-ACHSO,3,Established Standard Customers
5529-GIBVH,0,Loyal Budget Customers
5533-NHFRF,3,Established Standard Customers
5533-RJFTJ,0,Loyal Budget Customers
5536-RTPWK,1,Loyal Premium Customers
5536-SLHPM,1,Loyal Premium Customers
5537-UXXVS,2,New Budget Customers
5539-HIVAK,2,New Budget Customers
5539-TMZLF,3,Established Standard Customers
5542-DHSXL,3,Established Standard Customers
5542-NKVRU,0,Loyal Budget Customers
5542-TBBWB,3,Established Standard Customers
5543-QDCRY,3,Established Standard Customers
5546-BYZSM,0,Loyal Budget Customers
5546-QUERU,2,New Budget Customers
5549-ZGHFB,0,Loyal Budget Customers
5550-VFRLC,3,Established Standard Customers
5552-ZNFSJ,2,New Budget Customers
5553-AOINX,1,Loyal Premium Customers
5555-RNPGT,2,New Budget Customers
5561-NWEVX,3,Established Standard Customers
5562-BETPV,2,New Budget Customers
5562-YJQGT,2,New Budget Customers
5564-NEMQO,3,Established Standard Customers
5565-FILXA,3,Established Standard Customers
5566-SOEZD,3,Established Standard Customers
5567-GZKQY,0,Loyal Budget Customers
5567-WSELE,3,Established Standard Customers
5568-DMXZS,3,Established Standard Customers
5569-IDSEY,1,Loyal Premium Customers
5569-KGJHX,3,Established Standard Customers
5569-OUICF,3,Established Standard Customers
5570-PTWEH,3,Established Standard Customers
5572-ZDXHY,3,Established Standard Customers
5574-NXZIU,0,Loyal Budget Customers
5575-GNVDE,3,Established Standard Customers
5575-TPIZQ,1,Loyal Premium Customers
5577-OTWWW,2,New Budget Customers
5578-NKCXI,1,Loyal Premium Customers
5583-EJXRD,1,Loyal Premium Customers
5583-SXDAG,3,Established Standard Customers
5590-BYNII,3,Established Standard Customers
5590-YRFJT,2,New Budget Customers
5590-ZSKRV,3,Established Standard Customers
5593-SUAOO,3,Established Standard Customers
5597-GLBUC,3,Established Standard Customers
5598-IKHQQ,0,Loyal Budget Customers
5599-HVLTW,3,Established Standard Customers
5600-KTXFM,3,Established Standard Customers
5600-PDUJF,3,Established Standard Customers
5602-BVFMK,2,New Budget Customers
5605-IYGFG,3,Established Standard Customers
5605-XNWEN,0,Loyal Budget Customers
5606-AMZBO,3,Established Standard Customers
5609-CEBID,3,Established Standard Customers
5609-IMCGG,3,Established Standard Customers
5614-DNZCE,1,Loyal Premium Customers
5616-PRTNT,2,New Budget Customers
5619-PTMIK,3,Established Standard Customers
5619-XZZKR,2,New Budget Customers
5622-UEJFI,0,Loyal Budget Customers
5624-BQSSA,2,New Budget Customers
5624-RYAMH,2,New Budget Customers
5626-MGTUK,3,Established Standard Customers
5627-TVBPP,0,Loyal Budget Customers
5628-FCGYG,3,Established Standard Customers
5628-RKIFK,1,Loyal Premium Customers
5630-AHZIL,3,Established Standard Customers
5630-IXDXV,1,Loyal Premium Customers
5639-NTUPK,3,Established Standard Customers
5640-CAXOA,3,Established Standard Customers
5641-DMBFJ,1,Loyal Premium Customers
5642-MHDQT,0,Loyal Budget Customers
5644-PDMZC,3,Established Standard Customers
5647-FXOTP,1,Loyal Premium Customers
5647-URDKA,2,New Budget Customers
5649-ANRML,3,Established Standard Customers
5649-RXQTV,1,Loyal Premium Customers
5649-TJHOV,2,New Budget Customers
5649-VUKMC,3,Established Standard Customers
5650-VDUDS,2,New Budget Customers
5650-YLIBA,3,Established Standard Customers
5651-CPDND,2,New Budget Customers
5651-CRHKQ,1,Loyal Premium Customers
5651-WYIPH,3,Established Standard Customers
5651-YLPRD,3,Established Standard Customers
5652-MSDEY,3,Established Standard Customers
5655-JSMZM,1,Loyal Premium Customers
5656-JAMLX,0,Loyal Budget Customers
5656-MJEFC,3,Established Standard Customers
5663-QBGIS,1,Loyal Premium Customers
5666-CYCYZ,3,Established Standard Customers
5666-MBJPT,0,Loyal Budget Customers
5668-MEISB,1,Loyal Premium Customers
5669-SRAIP,3,Established Standard Customers
5671-RQRLP,0,Loyal Budget Customers
5671-UUNXD,1,Loyal Premium Customers
5673-FSSMF,3,Established Standard Customers
5673-TIYIB,3,Established Standard Customers
5676-CFLYY,1,Loyal Premium Customers
5678-VFNEQ,1,Loyal Premium Customers
5680-LQOGP,1,Loyal Premium Customers
5681-LLOEI,0,Loyal Budget Customers
5684-FJVYR,1,Loyal Premium Customers
5685-IIXLY,3,Established Standard Customers
5686-CMAWK,3,Established Standard Customers
5687-DKDTV,2,New Budget Customers
5688-KZTSN,2,New Budget Customers
5692-FPTAH,2,New Budget Customers
5692-ICXLW,3,Established Standard Customers
5693-PIPCS,1,Loyal Premium Customers
5696-CEIQJ,1,Loyal Premium Customers
5696-EXCYS,2,New Budget Customers
5696-JVVQY,1,Loyal Premium Customers
5696-QURRL,2,New Budget Customers
5697-GOMBF,2,New Budget Customers
5698-BQJOH,3,Established Standard Customers
5699-BNCAS,0,Loyal Budget Customers
5701-GUXDC,2,New Budget Customers
5701-SVCWR,2,New Budget Customers
5701-YVSVF,3,Established Standard Customers
5701-ZIKJE,3,Established Standard Customers
5702-KVQRD,1,Loyal Premium Customers
5702-SKUOB,2,New Budget Customers
5707-ORNDZ,3,Established Standard Customers
5707-ZMDJP,1,Loyal Premium Customers
5708-EVONK,1,Loyal Premium Customers
5709-LVOEQ,3,Established Standard Customers
5712-AHQNN,1,Loyal Premium Customers
5712-PTIWW,3,Established Standard Customers
5712-VBOXD,2,New Budget Customers
5716-EZXZN,1,Loyal Premium Customers
5716-LIBJC,3,Established Standard Customers
5724-BIDBU,0,Loyal Budget Customers
5726-CVNYA,2,New Budget Customers
5727-MYATE,1,Loyal Premium Customers
5729-KLZAR,3,Established Standard Customers
5730-DBDSI,0,Loyal Budget Customers
5730-RIITO,0,Loyal Budget Customers
5732-IKGQH,1,Loyal Premium Customers
5734-EJKXG,1,Loyal Premium Customers
5736-YEJAX,1,Loyal Premium Customers
5740-YHGTW,1,Loyal Premium Customers
5743-KHMNA,0,Loyal Budget Customers
5747-PMBSQ,3,Established Standard Customers
5748-RNCJT,1,Loyal Premium Customers
5751-USDBL,1,Loyal Premium Customers
5753-QQWPW,3,Established Standard Customers
5756-JYOJT,3,Established Standard Customers
5756-OZRIO,1,Loyal Premium Customers
5759-RCVCB,2,New Budget Customers
5760-FXFVO,3,Established Standard Customers
5760-IFJOZ,3,Established Standard Customers
5760-WRAHC,3,Established Standard Customers
5762-TJXGK,1,Loyal Premium Customers
5766-FTRTS,1,Loyal Premium Customers
5766-XQXMQ,3,Established Standard Customers
5766-ZJYBB,2,New Budget Customers
5774-QPLTF,0,Loyal Budget Customers
5774-XZTQC,2,New Budget Customers
5777-KJIRB,0,Loyal Budget Customers
5777-ZPQNC,2,New Budget Customers
5778-BVOFB,3,Established Standard Customers
5780-INQIK,3,Established Standard Customers
5781-BKHOP,1,Loyal Premium Customers
5781-RFZRP,1,Loyal Premium Customers
5787-KXGIY,0,Loyal Budget Customers
5788-YPOEG,1,Loyal Premium Customers
5789-LDFXO,2,New Budget Customers
5791-KAJFD,1,Loyal Premium Customers
5792-JALQC,1,Loyal Premium Customers
5793-YOLJN,0,Loyal Budget Customers
5795-BKOYE,1,Loyal Premium Customers
5795-KTGUD,1,Loyal Premium Customers
5797-APWZC,3,Established Standard Customers
5799-JRCZO,0,Loyal Budget Customers
5802-ADBRC,1,Loyal Premium Customers
5803-NQJZO,1,Loyal Premium Customers
5804-HYIEZ,1,Loyal Premium Customers
5804-JMYIO,0,Loyal Budget Customers
5804-LEPIM,3,Established Standard Customers
5808-TOTXO,2,New Budget Customers
5811-IWXYM,1,Loyal Premium Customers
5813-UECBU,3,Established Standard Customers
5815-HGGHV,3,Established Standard Customers
5816-JMLGY,0,Loyal Budget Customers
5816-QVHRX,1,Loyal Premium Customers
5816-SCGFC,3,Established Standard Customers
5820-PTRYM,1,Loyal Premium Customers
5821-MMEIL,0,Loyal Budget Customers
5825-XJOCM,1,Loyal Premium Customers
5827-MWCZK,1,Loyal Premium Customers
5828-AVIPD,3,Established Standard Customers
5828-DWPIL,1,Loyal Premium Customers
5829-NVSQN,3,Established Standard Customers
5832-EXGTT,3,Established Standard Customers
5832-TRLPB,1,Loyal Premium Customers
5832-XKAES,3,Established Standard Customers
5834-ASPWA,3,Established Standard Customers
5835-BEQEU,3,Established Standard Customers
5837-LXSDN,3,Established Standard Customers
5839-SUYVZ,3,Established Standard Customers
5840-NVDCG,3,Established Standard Customers
5842-POCOP,3,Established Standard Customers
5843-TTHGI,2,New Budget Customers
5844-QVTAT,3,Established Standard Customers
5845-BZZIB,0,Loyal Budget Customers
5846-ABOBJ,0,Loyal Budget Customers
5846-NEQVZ,1,Loyal Premium Customers
5846-QFDFI,1,Loyal Premium Customers
5847-MXBEO,2,New Budget Customers
5848-FHRFC,0,Loyal Budget Customers
5849-ASHZJ,2,New Budget Customers
5850-BDWCY,2,New Budget Customers
5854-KSRBJ,0,Loyal Budget Customers
5855-EIBDE,1,Loyal Premium Customers
5857-TYBCJ,1,Loyal Premium Customers
5857-XRECV,2,New Budget Customers
5858-EAFCZ,2,New Budget Customers
5859-HZYLF,2,New Budget Customers
5862-BRIXZ,1,Loyal Premium Customers
5863-OOKCL,2,New Budget Customers
5868-CZJDR,2,New Budget Customers
5868-YTYKS,2,New Budget Customers
5868-YWPDW,3,Established Standard Customers
5871-DGTXZ,2,New Budget Customers
5872-OEQNH,1,Loyal Premium Customers
5875-YPQFJ,3,Established Standard Customers
5876-HZVZM,3,Established Standard Customers
5876-QMYLD,2,New Budget Customers
5879-HMFFH,1,Loyal Premium Customers
5879-SESNB,3,Established Standard Customers
5882-CMAZQ,2,New Budget Customers
5883-GTGVD,3,Established Standard Customers
5884-FBCTL,0,Loyal Budget Customers
5884-GCYMI,3,Established Standard Customers
5886-VLQVU,3,Established Standard Customers
5887-IKKYO,1,Loyal Premium Customers
5889-JTMUL,1,Loyal Premium Customers
5889-LFOLL,3,Established Standard Customers
5893-KCLGT,0,Loyal Budget Customers
5893-PYOLZ,1,Loyal Premium Customers
5895-QSXOD,3,Established Standard Customers
5896-NPFWW,3,Established Standard Customers
5897-ZYEKH,1,Loyal Premium Customers
5898-IGSLP,3,Established Standard Customers
5899-MQZZL,3,Established Standard Customers
5899-OUVKV,1,Loyal Premium Customers
5902-WBLSE,0,Loyal Budget Customers
5906-BFOZT,2,New Budget Customers
5906-CVLHP,3,Established Standard Customers
5906-DVAPM,1,Loyal Premium Customers
5908-QMGOE,3,Established Standard Customers
5909-ECHUI,3,Established Standard Customers
5913-INRQV,3,Established Standard Customers
5914-DVBWJ,3,Established Standard Customers
5914-GXMDA,2,New Budget Customers
5914-XRFQB,1,Loyal Premium Customers
5915-ANOEI,1,Loyal Premium Customers
5915-DGNVC,1,Loyal Premium Customers
